Autor;Emenda;UO (Ajustada);Funcional;Ação + Subtítulo;Valor aprovado;Empenhado;Depesa Executada;Pago
FABIO GARCIA;31010004-2016;SUPERINTENDÊNCIA DO DESENVOLVIMENTO DO CENTRO-OESTE - SUDECO;19.691.2029.8902.0051;NO ESTADO DE MATO GROSSO;0;0;0;1500000
FÁBIO MITIDIERI;31000002-2017;MINISTÉRIO DA CULTURA;13.392.2027.20ZF.0028;NO ESTADO DE SERGIPE;-600000;0;0;0
FÁBIO MITIDIERI;31000002-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0028;NO ESTADO DE SERGIPE;300000;0;0;0
FÁBIO MITIDIERI;31000002-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0028;NO ESTADO DE SERGIPE;100000;0;0;0
FÁBIO MITIDIERI;31000003-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0028;NO ESTADO DE SERGIPE;0;4739610;0;0
FÁBIO MITIDIERI;31000006-2017;MINISTÉRIO DO TURISMO;23.695.2076.20Y3.0028;NO ESTADO DE SERGIPE;200000;300000;0;0
FÁBIO MITIDIERI;31000008-2017;FUNDO PENITENCIÁRIO NACIONAL - FUNPEN;14.421.2081.20UH.0028;NO ESTADO DE SERGIPE;-450000;0;0;0
FÁBIO MITIDIERI;31000008-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0028;NO ESTADO DE SERGIPE;450000;0;0;0
FÁBIO RAMALHO;23680007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;0;3080000;0;0
FÁBIO RAMALHO;23680001-2016;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS - DNOCS;15.244.2029.7K66.0031;NO ESTADO DE MINAS GERAIS;0;0;0;41251
FÁBIO RAMALHO;23680004-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0031;NO ESTADO DE MINAS GERAIS;0;0;0;329775
FABIO REIS;29790012-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0028;NO ESTADO DE SERGIPE;250000;100000;0;0
FABIO REIS;29790001-2017;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0028;NO ESTADO DE SERGIPE;0;734580;0;0
FABIO REIS;29790002-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0028;NO ESTADO DE SERGIPE;-50000;837622;0;0
FABIO REIS;29790004-2017;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0028;NO ESTADO DE SERGIPE;-50000;0;0;0
FABIO REIS;29790011-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0028;NO ESTADO DE SERGIPE;-150000;5259769;0;0
FABIO REIS;29790005-2016;INSTITUTO FEDERAL DE SERGIPE;12.363.2080.20RL.1883;NO MUNICÍPIO DE LAGARTO - SE;0;0;0;3180
FÁBIO SOUSA;31030003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0052;NO ESTADO DE GOIÁS;0;2138650;0;0
FÁBIO SOUSA;31030004-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;0;820000;0;0
FÁBIO SOUSA;31030011-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0052;NO ESTADO DE GOIÁS;0;500000;0;0
FABRICIO OLIVEIRA;38250006-2016;INSTITUTO FEDERAL DE SANTA CATARINA;12.363.2080.20RG.4685;NO MUNICÍPIO DE TUBARÃO - SC;0;0;0;816
FÁTIMA BEZERRA;38060008-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0024;NO ESTADO DO RIO GRANDE DO NORTE;-50000;1549655;0;0
FÁTIMA BEZERRA;38060009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0024;NO ESTADO DO RIO GRANDE DO NORTE;450000;1409769;0;0
FÁTIMA BEZERRA;38060010-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0024;NO ESTADO DO RIO GRANDE DO NORTE;-150000;163184;0;0
FÁTIMA BEZERRA;38060012-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8933.0024;NO ESTADO DO RIO GRANDE DO NORTE;-250000;0;0;0
FÁTIMA BEZERRA;38060003-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8730.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;0;0;273580
FÁTIMA BEZERRA;38060004-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;0;0;399990
FAUSTO PINATO;31340003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;2069110;0;0
FAUSTO PINATO;31340004-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;1100000;0;0
FAUSTO PINATO;31340005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;449980;0;0
FAUSTO PINATO;31340006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;850000;0;0
FAUSTO PINATO;31340004-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;0;0;20000
FAUSTO PINATO;31340010-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;0;0;0;245850
FELIPE BORNIER;25020001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3278;NO MUNICÍPIO DE ARMAÇÃO DOS BÚZIOS - RJ;0;300000;0;0
FELIPE BORNIER;25020002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3282;NO MUNICÍPIO DE BELFORD ROXO - RJ;0;300000;0;0
FELIPE BORNIER;25020003-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3307;NO MUNICÍPIO DE ITATIAIA - RJ;0;200000;0;0
FELIPE BORNIER;25020004-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3308;NO MUNICÍPIO DE JAPERI - RJ;0;500000;0;0
FELIPE BORNIER;25020005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3310;NO MUNICÍPIO DE MACAÉ - RJ;0;200000;0;0
FELIPE BORNIER;25020007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3316;NO MUNICÍPIO DE MESQUITA - RJ;0;500000;0;0
FELIPE BORNIER;25020022-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3309;NO MUNICÍPIO DE LAJE DO MURIAÉ - RJ;0;377480;0;0
FELIPE BORNIER;25020008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0033;NO ESTADO DO RIO DE JANEIRO;0;2169538;0;0
FELIPE BORNIER;25020009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3319;NO MUNICÍPIO DE NATIVIDADE - RJ;0;300000;0;0
FELIPE BORNIER;25020010-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3323;NO MUNICÍPIO DE NOVA IGUAÇU - RJ;0;403415;0;0
FELIPE BORNIER;25020012-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3299;NO MUNICÍPIO DE ENGENHEIRO PAULO DE FRONTIN - RJ;0;200000;0;0
FELIPE BORNIER;25020013-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3331;NO MUNICÍPIO DE PORCIÚNCULA - RJ;0;190000;0;0
FELIPE BORNIER;25020014-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3333;NO MUNICÍPIO DE QUATIS - RJ;0;500000;0;0
FELIPE BORNIER;25020015-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3343;NO MUNICÍPIO DE SANTO ANTÔNIO DE PÁDUA - RJ;0;200000;0;0
FELIPE BORNIER;25020016-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3353;NO MUNICÍPIO DE SAPUCAIA - RJ;0;206156;0;0
FELIPE BORNIER;25020017-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3363;NO MUNICÍPIO DE VARRE-SAI - RJ;0;250000;0;0
FELIPE BORNIER;25020018-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3318;NO MUNICÍPIO DE MIRACEMA - RJ;0;400000;0;0
FELIPE MAIA;24480008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0024;NO ESTADO DO RIO GRANDE DO NORTE;680000;0;0;0
FELIPE MAIA;24480008-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8730.0024;NO ESTADO DO RIO GRANDE DO NORTE;-680000;0;0;0
FELIPE MAIA;24480010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;749880;0;0
FELIPE MAIA;24480015-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;1659756;0;0
FELIPE MAIA;24480005-2016;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;12.364.2080.20RK.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;0;0;13595
FELIPE MAIA;24480019-2016;MINISTÉRIO PÚBLICO DO TRABALHO;03.122.0581.13CJ.1261;NO MUNICÍPIO DE MOSSORÓ - RN;0;0;0;42516
FELIPE MAIA;24480009-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;0;0;122925
FÉLIX MENDONÇA JÚNIOR;27420004-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;0;679770;0;0
FÉLIX MENDONÇA JÚNIOR;27420005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;0;850175;0;0
FÉLIX MENDONÇA JÚNIOR;27420001-2016;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS - DNOCS;15.244.2029.7K66.0029;NO ESTADO DA BAHIA;0;0;0;58198
FÉLIX MENDONÇA JÚNIOR;27420002-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0029;NO ESTADO DA BAHIA;0;0;0;166441
FÉLIX MENDONÇA JÚNIOR;27420003-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;0;0;0;1379645
FÉLIX MENDONÇA JÚNIOR;27420007-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0029;NO ESTADO DA BAHIA;0;0;0;837150
FÉLIX MENDONÇA JÚNIOR;27420008-2015;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0029;NO ESTADO DA BAHIA;0;0;0;170758
FERNANDO AFFONSO COLLOR DE MELLO;25790002-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0027;NO ESTADO DE ALAGOAS;0;41680;0;0
FERNANDO AFFONSO COLLOR DE MELLO;25790003-2017;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;22.333.2029.20NK.0027;NO ESTADO DE ALAGOAS;0;18000;4665;0
FERNANDO AFFONSO COLLOR DE MELLO;25790005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;200000;0;0
FERNANDO AFFONSO COLLOR DE MELLO;25790006-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0027;NO ESTADO DE ALAGOAS;0;2158423;0;0
FERNANDO AFFONSO COLLOR DE MELLO;25790003-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0027;NO ESTADO DE ALAGOAS;0;0;0;213999
FERNANDO AFFONSO COLLOR DE MELLO;25790009-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0027;NO ESTADO DE ALAGOAS;0;0;0;399595
FERNANDO AFFONSO COLLOR DE MELLO;25790005-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0027;NO ESTADO DE ALAGOAS;0;0;0;246550
FERNANDO AFFONSO COLLOR DE MELLO;25790007-2015;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0027;NO ESTADO DE ALAGOAS;0;0;0;146250
FERNANDO BEZERRA COELHO;37890002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0026;NO ESTADO DE PERNAMBUCO;0;1500000;0;0
FERNANDO BEZERRA COELHO;37890005-2017;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0026;NO ESTADO DE PERNAMBUCO;0;3168000;0;0
FERNANDO BEZERRA COELHO;37890006-2017;TRIBUNAL REGIONAL ELEITORAL DE PERNAMBUCO;02.122.0570.20GP.0026;NO ESTADO DE PERNAMBUCO;0;0;16474;16474
FERNANDO BEZERRA COELHO;37890008-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0026;NO ESTADO DE PERNAMBUCO;0;243000;0;0
FERNANDO BEZERRA COELHO;37890006-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0026;NO ESTADO DE PERNAMBUCO;0;0;0;752135
FERNANDO BEZERRA COELHO;37890008-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0026;NO ESTADO DE PERNAMBUCO;0;0;0;197100
FERNANDO COELHO FILHO;23920003-2017;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0026;NO ESTADO DE PERNAMBUCO;0;1980000;0;0
FERNANDO COELHO FILHO;23920004-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;0;499600;0;0
FERNANDO COELHO FILHO;23920005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0026;NO ESTADO DE PERNAMBUCO;0;1171246;0;0
FERNANDO COELHO FILHO;23920004-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0026;NO ESTADO DE PERNAMBUCO;0;0;0;387835
FERNANDO COELHO FILHO;23920001-2015;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0026;NO ESTADO DE PERNAMBUCO;0;0;0;146250
FERNANDO FERRO;32040008-2015;INSTITUTO FEDERAL DE PERNAMBUCO;12.363.2031.20RG.0026;NO ESTADO DE PERNAMBUCO;0;0;0;4890
FERNANDO FRANCISCHINI;28420006-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0041;NO ESTADO DO PARANÁ;-150000;1449958;0;0
FERNANDO FRANCISCHINI;28420007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;5000;1109769;0;0
FERNANDO FRANCISCHINI;28420007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0041;NO ESTADO DO PARANÁ;295000;0;0;0
FERNANDO FRANCISCHINI;28420005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;250000;0;0;0
FERNANDO FRANCISCHINI;28420005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;-400000;600000;0;0
FERNANDO FRANCISCHINI;28420002-2016;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0041;NO ESTADO DO PARANÁ;0;0;0;97500
FERNANDO FRANCISCHINI;28420003-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0041;NO ESTADO DO PARANÁ;0;0;0;121875
FERNANDO FRANCISCHINI;28420010-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;0;0;0;700000
FERNANDO JORDÃO;29230001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3274;NO MUNICÍPIO DE ANGRA DOS REIS - RJ;0;1409769;0;0
FERNANDO JORDÃO;29230003-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3274;NO MUNICÍPIO DE ANGRA DOS REIS - RJ;0;4134415;0;0
FERNANDO MONTEIRO;38130009-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0026;NO ESTADO DE PERNAMBUCO;0;300000;0;0
FERNANDO MONTEIRO;38130013-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0026;NO ESTADO DE PERNAMBUCO;0;200000;0;0
FERNANDO TORRES;27430003-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;0;299980;0;0
FERNANDO TORRES;27430004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;0;489900;0;0
FERNANDO TORRES;27430005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;0;2871538;0;0
FERNANDO TORRES;27430016-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;0;1200000;0;0
FERNANDO TORRES;27430017-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;0;499720;0;0
FERNANDO TORRES;27430018-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;0;1000000;0;0
FERNANDO TORRES;27430015-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;18.544.2084.1851.0029;NO ESTADO DA BAHIA;0;0;0;4437
FLÁVIA MORAIS;28330004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0052;NO ESTADO DE GOIÁS;0;150000;0;0
FLÁVIA MORAIS;28330005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;0;400000;0;0
FLÁVIA MORAIS;28330006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0052;NO ESTADO DE GOIÁS;0;3161538;0;0
FLÁVIA MORAIS;28330002-2016;FUNDO NACIONAL DE SEGURANÇA PÚBLICA;06.181.2081.20ID.0052;NO ESTADO DE GOIÁS;0;0;0;700000
FLÁVIA MORAIS;28330005-2016;INSTITUTO FEDERAL GOIANO;12.363.2080.20RG.0052;NO ESTADO DE GOIÁS;0;0;0;229546
FLÁVIA MORAIS;28330006-2016;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0052;NO ESTADO DE GOIÁS;0;0;0;195000
FLÁVIA MORAIS;28330010-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0052;NO ESTADO DE GOIÁS;0;0;0;149990
FLÁVIA MORAIS;28330012-2016;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0052;NO ESTADO DE GOIÁS;0;0;0;243750
FLÁVIA MORAIS;28330013-2016;HOSPITAL DAS CLÍNICAS DA UNIVERSIDADE FEDERAL DE GOIÁS;12.302.2080.157D.0052;NO ESTADO DE GOIÁS;0;0;0;4402
FLÁVIA MORAIS;28330006-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0052;NO ESTADO DE GOIÁS;0;0;0;147650
FLÁVIA MORAIS;28330008-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0052;NO ESTADO DE GOIÁS;0;0;0;117000
FLAVIANO MELO;24240004-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3474;NO MUNICÍPIO DE CAMPINAS - SP;0;400000;0;0
FLAVIANO MELO;24240006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0012;NO ESTADO DO ACRE;0;3407552;0;0
FLAVIANO MELO;24240009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;400000;0;0
FLAVIANO MELO;24240002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0001;NACIONAL;0;365401;0;0
FLAVINHO;31910016-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;600000;0;0
FLAVINHO;31910017-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;300000;0;0
FLAVINHO;31910018-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;349337;0;0
FLAVINHO;31910019-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;300000;0;0
FLAVINHO;31910005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;1000000;0;0
FLAVINHO;31910006-2017;FUNDO NACIONAL DE SAÚDE;10.303.2015.7690.0035;NO ESTADO DE SÃO PAULO;0;500000;0;0
FLAVINHO;31910002-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3643;NO MUNICÍPIO DE JACAREÍ - SP;0;0;0;2700000
FLAVINHO;31910004-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3574;NO MUNICÍPIO DE GUARATINGUETÁ - SP;0;0;0;1000000
FLAVINHO;31910005-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3574;NO MUNICÍPIO DE GUARATINGUETÁ - SP;0;0;0;500000
FLAVINHO;31910005-2016;FUNDO NACIONAL DE SAÚDE;10.303.2015.7690.3672;NO MUNICÍPIO DE LORENA - SP;0;0;0;200000
FLAVINHO;31910006-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3928;NO MUNICÍPIO DE SÃO PAULO - SP;0;0;0;600000
FLAVINHO;31910007-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3928;NO MUNICÍPIO DE SÃO PAULO - SP;0;0;0;2200000
FLAVINHO;31910008-2016;FUNDO NACIONAL DE SAÚDE;10.303.2015.7690.3672;NO MUNICÍPIO DE LORENA - SP;0;0;0;240852
FLAVINHO;31910009-2016;FUNDO NACIONAL DE SAÚDE;10.303.2015.7690.3672;NO MUNICÍPIO DE LORENA - SP;0;0;0;200000
FLEXA RIBEIRO;20910007-2016;COMANDO DA AERONÁUTICA;05.122.2108.2000.0001;NACIONAL;0;0;0;96494
FLORIANO PESARO;32080006-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;703597;0;0
FLORIANO PESARO;32080008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;5469356;0;0
FLORIANO PESARO;32080010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;200000;0;0
FRANCISCO CHAPADINHA;32140003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0015;NO ESTADO DO PARÁ;0;4398635;0;0
FRANCISCO CHAPADINHA;32140001-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0015;NO ESTADO DO PARÁ;0;0;0;1326230
FRANCISCO FLORIANO;27830001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0033;NO ESTADO DO RIO DE JANEIRO;0;9722953;0;0
FRANCISCO FLORIANO;27830002-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0033;NO ESTADO DO RIO DE JANEIRO;0;0;0;690900
FRANKLIN LIMA;38200001-2017;MINISTÉRIO DAS CIDADES;15.452.2054.8872.0031;NO ESTADO DE MINAS GERAIS;-600000;0;0;0
FRANKLIN LIMA;38200002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;400000;1999999;0;0
FRANKLIN LIMA;38200005-2017;MINISTÉRIO DA JUSTIÇA;14.243.2062.14UF.0031;NO ESTADO DE MINAS GERAIS;450000;0;0;0
FRANKLIN LIMA;38200006-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0031;NO ESTADO DE MINAS GERAIS;3050000;250000;0;0
FRANKLIN LIMA;38200007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0031;NO ESTADO DE MINAS GERAIS;50000;0;0;0
FRANKLIN LIMA;38200007-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;-3350000;300000;0;0
FRANKLIN LIMA;38200008-2017;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0031;NO ESTADO DE MINAS GERAIS;0;-146250;0;0
FRANKLIN LIMA;38200002-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0031;NO ESTADO DE MINAS GERAIS;0;0;0;37912
GABRIEL GUIMARÃES;27600001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;0;1509769;0;0
GABRIEL GUIMARÃES;27600005-2017;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0031;NO ESTADO DE MINAS GERAIS;0;7954;6014;0
GABRIEL GUIMARÃES;27600007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0031;NO ESTADO DE MINAS GERAIS;0;800000;0;0
GABRIEL GUIMARÃES;27600008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;0;860000;0;0
GABRIEL GUIMARÃES;27600009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;0;399996;0;0
GABRIEL GUIMARÃES;27600011-2017;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12.364.2080.20RK.0031;NO ESTADO DE MINAS GERAIS;0;0;0;400000
GABRIEL GUIMARÃES;27600002-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;0;0;0;249998
GABRIEL GUIMARÃES;27600003-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0031;NO ESTADO DE MINAS GERAIS;0;0;0;172375
GABRIEL GUIMARÃES;27600009-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;0;0;0;500000
GABRIEL GUIMARÃES;27600010-2016;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS;12.363.2080.20RG.2574;NO MUNICÍPIO DE CURVELO - MG;0;0;0;500000
GABRIEL GUIMARÃES;27600011-2016;UNIVERSIDADE FEDERAL DE MINAS GERAIS;12.364.2080.20RK.0031;NO ESTADO DE MINAS GERAIS;0;0;0;76500
GABRIEL GUIMARÃES;27600013-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0031;NO ESTADO DE MINAS GERAIS;0;0;0;136500
GABRIEL GUIMARÃES;27600007-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0031;NO ESTADO DE MINAS GERAIS;0;0;0;196680
GABRIEL GUIMARÃES;27600009-2015;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0031;NO ESTADO DE MINAS GERAIS;0;0;0;93
